Customer_ID,Reference_Date,Geopolitical_Zone,State,Residence_Type,Age,Gender,Marital_Status,Education_Level,Occupation,Income_Regularity,Monthly_Income_NGN,Account_Type,Salary_Account,Tenure_Years,Account_Balance_NGN,Account_Balance_3M_Ago_NGN,Balance_Change_Pct_3M,Number_of_Products,Has_Debit_Card,Has_Credit_Card,Mobile_Banking,Internet_Banking,USSD_Banking,Preferred_Channel,Digital_Transaction_Share,Digital_Engagement,Monthly_Transactions_3M_Ago,Monthly_Transactions_Current,Transaction_Change_Pct_3M,Transaction_Frequency,Monthly_Transaction_Value_NGN,Months_Inactive_12M,Days_Since_Last_Transaction,Active_Member,Failed_Transactions_3M,Customer_Service_Contacts_6M,Complaints_6M,Unresolved_Complaints_6M,Average_Resolution_Days,Monthly_Bank_Fees_NGN,Fee_to_Income_Pct,Satisfaction_Score,Loan_Status,Loan_Amount_NGN,Credit_Score,Active_Account_at_Another_Bank,Churn_Within_6M
NGBK000655,2024-12-31,South West,Lagos,Urban,35,Female,Married,Secondary,Civil Servant,Regular,224000,Salary,Yes,7.7,133500,140400,-0.049,2,Yes,No,No,No,Yes,POS,0.47,Medium,9,10,0.111,Medium,368500,4,7,No,0,0,0,0,0.0,1900,0.85,3,No Loan,0,657,No,No
NGBK000656,2024-12-31,North West,Kebbi,Rural,32,Female,Married,Secondary,Unemployed,Irregular,94000,Savings,No,1.5,13200,13700,-0.039,2,Yes,No,Yes,No,Yes,Mobile App,0.7,High,21,25,0.19,High,167100,0,7,Yes,0,2,1,0,1.4,1700,1.81,4,No Loan,0,688,No,No
NGBK000657,2024-12-31,North West,Kano,Rural,38,Female,Married,Postgraduate,Civil Servant,Regular,121000,Savings,Yes,4.8,89200,80700,0.105,1,Yes,No,Yes,Yes,No,POS,0.42,High,27,31,0.148,Very High,181300,3,1,Yes,0,1,0,0,0.0,700,0.58,3,No Loan,0,609,No,Yes
NGBK000658,2024-12-31,North West,Kano,Urban,55,Female,Married,OND/NCE,Retired,Regular,263000,Savings,No,13.7,396900,385000,0.031,2,Yes,No,Yes,Yes,Yes,Branch,0.75,High,25,25,0.0,High,503300,2,0,Yes,0,0,0,0,0.0,2000,0.76,5,No Loan,0,616,No,No
NGBK000659,2024-12-31,North West,Kano,Urban,28,Male,Single,Secondary,Professional/Technician,Variable,231000,Savings,No,2.6,393800,400200,-0.016,6,Yes,No,Yes,Yes,No,Mobile App,0.6,High,34,36,0.059,Very High,506300,1,3,Yes,1,2,1,0,10.9,3200,1.39,2,Current,213000,695,Yes,No
NGBK000660,2024-12-31,South West,Osun,Urban,41,Female,Married,HND/Bachelor,Trader,Variable,111000,Savings,No,4.5,145800,154300,-0.055,2,Yes,Yes,Yes,Yes,Yes,Mobile App,0.79,High,15,11,-0.267,Medium,316300,2,1,Yes,0,0,0,0,0.0,1200,1.08,3,No Loan,0,591,No,No
NGBK000661,2024-12-31,North Central,Nasarawa,Urban,59,Male,Married,HND/Bachelor,Professional/Technician,Regular,902000,Salary,Yes,2.9,884500,786200,0.125,4,Yes,Yes,Yes,Yes,No,POS,0.53,High,12,13,0.083,Medium,1118000,3,2,Yes,1,0,0,0,0.0,2100,0.23,4,No Loan,0,699,No,No
NGBK000662,2024-12-31,South West,Lagos,Urban,28,Female,Single,HND/Bachelor,Civil Servant,Variable,390000,Savings,No,1.9,76500,73500,0.041,1,Yes,No,Yes,No,No,Branch,0.48,Medium,20,9,-0.55,Medium,545700,2,1,Yes,0,0,0,0,0.0,800,0.21,3,Completed,2673000,636,Yes,No
NGBK000663,2024-12-31,North East,Taraba,Rural,50,Male,Married,Secondary,Self-Employed,Variable,155000,Savings,No,5.5,190600,156700,0.216,2,Yes,No,Yes,Yes,No,Mobile App,0.42,High,21,24,0.143,High,341100,5,4,No,0,0,0,0,0.0,1300,0.84,4,No Loan,0,574,No,No
NGBK000664,2024-12-31,South West,Lagos,Urban,53,Male,Married,HND/Bachelor,Professional/Technician,Irregular,730000,Savings,No,9.9,777400,648400,0.199,2,Yes,No,Yes,Yes,Yes,ATM,0.6,High,13,20,0.538,High,2345400,0,4,Yes,1,0,0,0,0.0,1900,0.26,4,No Loan,0,643,No,Yes
NGBK000665,2024-12-31,South West,Lagos,Urban,33,Male,Single,HND/Bachelor,Private Employee,Regular,157000,Savings,Yes,2.0,143600,130900,0.097,1,Yes,No,Yes,Yes,No,POS,0.48,High,9,5,-0.444,Low,150900,4,27,No,0,0,0,0,0.0,1500,0.96,5,No Loan,0,647,No,No
NGBK000666,2024-12-31,South South,Akwa Ibom,Rural,41,Female,Married,Primary,Artisan/Skilled Trade,Irregular,72000,Savings,No,4.9,8500,7600,0.119,2,Yes,Yes,Yes,No,No,Mobile App,0.43,Medium,19,15,-0.211,Medium,61400,1,19,Yes,1,1,0,0,0.0,1300,1.81,4,No Loan,0,549,No,No
NGBK000667,2024-12-31,North West,Jigawa,Rural,68,Male,Single,Secondary,Civil Servant,Regular,181000,Salary,Yes,3.3,49300,39900,0.236,2,Yes,No,No,No,Yes,Branch,0.2,Medium,25,27,0.08,High,247500,5,5,No,0,0,0,0,0.0,1600,0.88,3,Current,750000,661,No,No
NGBK000668,2024-12-31,North Central,FCT,Urban,29,Male,Married,HND/Bachelor,Private Employee,Regular,244000,Salary,Yes,0.5,50000,38900,0.287,1,Yes,No,Yes,Yes,Yes,ATM,0.69,High,16,24,0.5,High,363000,1,0,Yes,0,0,0,0,0.0,2100,0.86,3,Completed,1589000,622,Yes,No
NGBK000669,2024-12-31,South South,Edo,Urban,31,Female,Single,Secondary,Private Employee,Regular,289000,Salary,No,0.2,332700,445400,-0.253,2,Yes,No,Yes,Yes,No,POS,0.66,High,24,17,-0.292,High,415700,4,1,No,0,0,0,0,0.0,1900,0.66,4,Completed,2391000,671,Yes,No
NGBK000670,2024-12-31,South West,Osun,Urban,31,Male,Married,Secondary,Private Employee,Regular,271000,Salary,No,0.3,152800,163200,-0.064,1,Yes,No,Yes,Yes,No,POS,0.83,High,18,19,0.056,High,776300,4,15,No,0,0,0,0,0.0,1800,0.66,3,No Loan,0,602,No,No
NGBK000671,2024-12-31,South East,Imo,Urban,36,Female,Married,OND/NCE,Self-Employed,Variable,309000,Savings,No,5.5,568900,615700,-0.076,1,No,No,Yes,Yes,No,Web Transfer,0.52,Medium,8,9,0.125,Medium,344400,1,5,Yes,0,0,0,0,0.0,900,0.29,4,No Loan,0,646,No,No
NGBK000672,2024-12-31,North Central,Benue,Rural,38,Female,Single,Primary,Artisan/Skilled Trade,Variable,74000,Savings,Yes,2.6,63200,68300,-0.075,2,No,No,Yes,Yes,Yes,Mobile App,0.32,High,15,17,0.133,High,113100,2,5,Yes,0,0,0,0,0.0,1400,1.89,3,No Loan,0,568,No,No
NGBK000673,2024-12-31,South East,Abia,Rural,49,Male,Single,OND/NCE,Self-Employed,Variable,198000,Savings,Yes,16.7,16500,18000,-0.085,1,No,No,Yes,No,Yes,Mobile App,0.33,Medium,13,10,-0.231,Medium,123100,2,6,Yes,0,0,0,0,0.0,1200,0.61,5,No Loan,0,679,No,No
NGBK000674,2024-12-31,South East,Enugu,Rural,47,Female,Married,Primary,Trader,Irregular,73000,Current,No,0.4,15700,13300,0.178,1,Yes,Yes,No,No,Yes,POS,0.49,Medium,22,20,-0.091,High,196800,4,5,No,1,1,0,0,0.0,2700,3.7,4,No Loan,0,646,No,Yes
NGBK000675,2024-12-31,South West,Lagos,Urban,47,Female,Separated/Widowed,OND/NCE,Self-Employed,Irregular,157000,Current,No,5.1,48200,48000,0.005,1,Yes,No,Yes,Yes,Yes,Web Transfer,0.98,High,19,17,-0.105,High,191000,1,8,Yes,0,0,0,0,0.0,2500,1.59,4,No Loan,0,692,No,No
NGBK000676,2024-12-31,North Central,Nasarawa,Rural,34,Male,Single,Secondary,Artisan/Skilled Trade,Irregular,65000,Savings,No,1.7,15700,14800,0.061,1,Yes,No,Yes,Yes,Yes,POS,0.54,High,31,49,0.581,Very High,116900,1,2,Yes,1,2,1,0,6.8,1900,2.92,3,No Loan,0,688,No,No
NGBK000677,2024-12-31,North West,Sokoto,Rural,47,Female,Married,Secondary,Unemployed,Variable,48000,Savings,No,6.9,33300,31900,0.043,3,Yes,No,No,No,Yes,ATM,0.44,Medium,16,16,0.0,High,96000,2,16,Yes,0,0,0,0,0.0,1700,3.54,4,No Loan,0,605,No,No
NGBK000678,2024-12-31,South South,Delta,Urban,34,Male,Married,Secondary,Private Employee,Irregular,1233000,Savings,No,5.6,1411200,1561100,-0.096,6,Yes,No,Yes,Yes,No,Web Transfer,0.8,High,11,10,-0.091,Medium,1650200,1,12,Yes,1,0,0,0,0.0,2600,0.21,5,Current,20000000,680,No,No
NGBK000679,2024-12-31,North West,Sokoto,Rural,32,Female,Married,HND/Bachelor,Civil Servant,Regular,157000,Salary,Yes,4.5,50700,50500,0.003,2,No,No,Yes,No,No,USSD,0.02,Low,14,10,-0.286,Medium,109300,1,10,Yes,0,1,1,0,1.9,1400,0.89,3,No Loan,0,693,No,No
NGBK000680,2024-12-31,South East,Imo,Urban,50,Female,Married,Primary,Unemployed,Regular,21000,Savings,No,7.8,5600,5600,0.007,2,No,No,Yes,No,No,Mobile App,0.24,Medium,15,16,0.067,High,37800,0,14,Yes,0,1,0,0,0.0,800,3.81,5,No Loan,0,635,Yes,No
NGBK000681,2024-12-31,South West,Osun,Urban,43,Female,Married,HND/Bachelor,Artisan/Skilled Trade,Variable,213000,Savings,No,3.0,283600,247700,0.145,1,No,No,Yes,Yes,Yes,Mobile App,0.77,High,18,23,0.278,High,800100,1,0,Yes,1,0,0,0,0.0,1300,0.61,4,No Loan,0,732,Yes,No
NGBK000682,2024-12-31,South South,Edo,Rural,41,Male,Married,No formal,Business Owner,Variable,446000,Savings,No,4.1,388600,313100,0.241,1,Yes,No,Yes,No,Yes,ATM,0.51,High,18,17,-0.056,High,1107500,1,3,Yes,0,0,0,0,0.0,1500,0.34,5,Completed,1135000,700,No,No
NGBK000683,2024-12-31,South West,Ogun,Urban,41,Female,Single,Secondary,Self-Employed,Regular,267000,Current,Yes,2.0,129500,110200,0.175,3,Yes,No,Yes,Yes,Yes,ATM,0.79,High,11,12,0.091,Medium,259100,1,8,Yes,1,0,0,0,0.0,2600,0.97,3,No Loan,0,652,No,No
NGBK000684,2024-12-31,North West,Zamfara,Urban,61,Female,Married,Secondary,Private Employee,Regular,328000,Salary,Yes,8.2,343300,362500,-0.053,4,Yes,Yes,No,No,Yes,POS,0.38,Medium,16,20,0.25,High,477200,0,0,Yes,2,4,0,0,0.0,2500,0.76,4,Current,1266000,693,Yes,No
NGBK000685,2024-12-31,North Central,FCT,Urban,37,Female,Married,Secondary,Professional/Technician,Irregular,66000,Savings,No,4.9,44300,44100,0.004,1,Yes,No,Yes,Yes,Yes,Mobile App,0.9,High,25,26,0.04,High,101400,2,1,Yes,3,0,0,0,0.0,1500,2.27,5,No Loan,0,629,No,No
NGBK000686,2024-12-31,South West,Ekiti,Urban,35,Female,Married,Secondary,Self-Employed,Variable,137000,Savings,No,3.2,132500,140100,-0.054,2,Yes,No,Yes,No,No,ATM,0.56,Medium,26,21,-0.192,High,163400,3,2,Yes,0,0,0,0,0.0,1000,0.73,4,Current,1182000,630,Yes,Yes
NGBK000687,2024-12-31,South South,Delta,Rural,56,Female,Married,Secondary,Professional/Technician,Variable,197000,Savings,No,3.1,59100,58200,0.015,1,No,No,Yes,Yes,Yes,POS,0.34,High,16,16,0.0,High,167200,3,1,Yes,1,0,0,0,0.0,1000,0.51,4,Current,408000,682,No,No
NGBK000688,2024-12-31,South West,Oyo,Urban,53,Female,Married,OND/NCE,Self-Employed,Irregular,849000,Current,No,2.7,598300,673800,-0.112,4,Yes,Yes,Yes,No,No,Mobile App,0.5,High,22,27,0.227,High,1315000,3,6,Yes,1,1,1,1,9.8,3400,0.4,5,No Loan,0,602,No,No
NGBK000689,2024-12-31,North East,Bauchi,Rural,56,Male,Married,No formal,Professional/Technician,Regular,139000,Salary,Yes,2.4,32700,36600,-0.107,2,Yes,No,Yes,No,Yes,USSD,0.44,High,18,30,0.667,High,277400,2,4,Yes,1,3,1,1,7.9,2100,1.51,3,Current,659000,681,Yes,No
NGBK000690,2024-12-31,South South,Rivers,Rural,31,Female,Single,OND/NCE,Private Employee,Irregular,67000,Savings,Yes,1.7,6600,4300,0.529,1,Yes,Yes,Yes,Yes,No,ATM,0.57,High,10,13,0.3,Medium,31600,1,16,Yes,0,1,0,0,0.0,1600,2.39,5,Current,225000,656,No,Yes
NGBK000691,2024-12-31,North East,Yobe,Rural,34,Female,Single,Primary,Self-Employed,Variable,293000,Current,No,2.3,30100,36600,-0.178,1,No,No,Yes,Yes,No,ATM,0.45,Medium,18,14,-0.222,Medium,310400,2,4,Yes,0,0,0,0,0.0,2000,0.68,4,Completed,2484000,524,Yes,No
NGBK000692,2024-12-31,North West,Kaduna,Urban,42,Female,Married,Secondary,Trader,Variable,299000,Savings,No,5.1,245400,215500,0.139,1,Yes,No,Yes,No,Yes,ATM,0.7,High,15,11,-0.267,Medium,290300,2,20,Yes,1,0,0,0,0.0,900,0.3,5,Completed,2104000,739,Yes,No
NGBK000693,2024-12-31,North Central,Kwara,Rural,57,Female,Married,Primary,Self-Employed,Variable,66000,Savings,No,6.5,17200,15900,0.085,1,No,No,Yes,No,No,ATM,0.29,Medium,27,36,0.333,Very High,160700,2,5,Yes,0,0,0,0,0.0,1700,2.58,4,No Loan,0,646,No,Yes
NGBK000694,2024-12-31,South South,Rivers,Urban,36,Female,Separated/Widowed,OND/NCE,Manager/Executive,Regular,1137000,Salary,Yes,7.8,1519500,1988900,-0.236,6,Yes,Yes,No,Yes,No,Branch,0.57,Medium,21,19,-0.095,High,1146200,2,15,Yes,1,1,1,1,13.0,3100,0.27,2,Current,14031000,786,No,No
NGBK000695,2024-12-31,South West,Oyo,Rural,46,Male,Married,OND/NCE,Trader,Variable,269000,Savings,No,12.9,459400,414600,0.108,1,Yes,No,No,Yes,No,Web Transfer,0.36,Medium,21,20,-0.048,High,329500,2,7,Yes,0,0,0,0,0.0,1500,0.56,3,No Loan,0,623,Yes,Yes
NGBK000696,2024-12-31,North Central,Kogi,Urban,43,Male,Married,Primary,Artisan/Skilled Trade,Variable,117000,Savings,No,3.6,32500,30500,0.067,1,Yes,No,Yes,No,Yes,POS,0.62,High,11,9,-0.182,Medium,176400,0,16,Yes,0,0,0,0,0.0,1200,1.03,5,Current,402000,696,No,No
NGBK000697,2024-12-31,South South,Cross River,Urban,34,Male,Married,HND/Bachelor,Professional/Technician,Regular,1084000,Salary,Yes,2.8,506300,753400,-0.328,3,Yes,No,Yes,Yes,No,ATM,0.56,High,30,50,0.667,Very High,3332200,0,7,Yes,4,0,0,0,0.0,2800,0.26,4,Delinquent,11796000,655,Yes,No
NGBK000698,2024-12-31,North Central,FCT,Urban,30,Female,Married,OND/NCE,Trader,Variable,94000,Current,No,2.7,47000,47100,-0.003,1,Yes,No,Yes,Yes,No,Mobile App,0.77,High,45,69,0.533,Very High,792900,2,7,Yes,1,1,1,0,1.6,3700,3.94,3,No Loan,0,497,Yes,No
NGBK000699,2024-12-31,South South,Delta,Rural,61,Male,Married,Secondary,Self-Employed,Irregular,159000,Current,No,12.1,128200,153000,-0.162,1,Yes,No,No,No,Yes,ATM,0.26,Medium,27,31,0.148,Very High,197000,1,6,Yes,0,2,1,0,6.6,2000,1.26,3,No Loan,0,637,Yes,No
NGBK000700,2024-12-31,North West,Kano,Urban,59,Female,Married,Secondary,Business Owner,Variable,155000,Savings,No,5.5,19500,22000,-0.112,2,Yes,No,Yes,Yes,Yes,POS,0.72,High,10,6,-0.4,Medium,220400,4,7,No,0,1,1,0,1.3,1200,0.77,4,No Loan,0,608,Yes,Yes
NGBK000701,2024-12-31,South West,Oyo,Urban,34,Male,Separated/Widowed,HND/Bachelor,Private Employee,Regular,156000,Salary,Yes,3.5,78200,57500,0.361,2,Yes,No,Yes,Yes,Yes,USSD,0.87,High,25,30,0.2,High,345400,2,5,Yes,1,0,0,0,0.0,2200,1.41,4,Current,948000,678,No,No
NGBK000702,2024-12-31,North West,Kano,Urban,40,Female,Married,Secondary,Business Owner,Variable,326000,Current,No,6.1,43900,50100,-0.123,4,Yes,Yes,Yes,Yes,Yes,Mobile App,0.87,High,28,27,-0.036,High,747200,1,5,Yes,1,0,0,0,0.0,3100,0.95,5,Current,810000,648,Yes,No
NGBK000703,2024-12-31,North Central,Kogi,Urban,33,Female,Married,Secondary,Business Owner,Variable,386000,Savings,No,3.1,157300,204800,-0.232,2,Yes,No,Yes,Yes,No,ATM,0.58,High,30,21,-0.3,High,431500,3,2,Yes,1,1,0,0,0.0,1900,0.49,4,No Loan,0,611,Yes,Yes
NGBK000704,2024-12-31,North Central,Niger,Rural,39,Male,Married,OND/NCE,Civil Servant,Regular,95000,Salary,Yes,7.3,52500,57300,-0.084,1,No,No,Yes,Yes,No,Mobile App,0.42,High,30,41,0.367,Very High,283000,1,1,Yes,3,2,1,0,1.8,2200,2.32,4,No Loan,0,536,No,No
NGBK000705,2024-12-31,North Central,Niger,Rural,33,Male,Single,Secondary,Private Employee,Regular,176000,Savings,Yes,4.1,119300,108400,0.101,3,No,No,Yes,No,No,POS,0.38,Medium,17,13,-0.235,Medium,205300,2,18,Yes,0,0,0,0,0.0,1300,0.74,4,Defaulted,1566000,485,Yes,No
NGBK000706,2024-12-31,South West,Lagos,Urban,75,Male,Married,Secondary,Trader,Irregular,135000,Current,No,8.2,115500,117700,-0.019,1,Yes,No,Yes,No,Yes,POS,0.47,High,8,7,-0.125,Medium,113100,3,2,Yes,1,0,0,0,0.0,1600,1.19,4,Completed,366000,722,Yes,Yes
NGBK000707,2024-12-31,North East,Yobe,Rural,42,Male,Married,Primary,Artisan/Skilled Trade,Regular,91000,Salary,Yes,4.4,80500,70900,0.135,2,No,No,Yes,Yes,Yes,Mobile App,0.72,High,4,2,-0.5,Low,98600,2,63,No,0,1,1,0,5.8,1100,1.21,5,Current,806000,719,No,No
NGBK000708,2024-12-31,South West,Lagos,Urban,55,Female,Separated/Widowed,HND/Bachelor,Retired,Regular,126000,Savings,Yes,2.4,40600,33700,0.206,3,No,No,Yes,No,Yes,Mobile App,0.45,Medium,12,17,0.417,High,190400,4,6,No,1,0,0,0,0.0,2300,1.83,3,No Loan,0,538,No,No
NGBK000709,2024-12-31,North Central,Plateau,Urban,60,Male,Married,Primary,Trader,Variable,183000,Current,No,2.5,29500,26800,0.099,1,No,No,Yes,No,No,Branch,0.44,Medium,11,14,0.273,Medium,194400,1,17,Yes,0,0,0,0,0.0,2300,1.26,3,No Loan,0,595,Yes,No
NGBK000710,2024-12-31,South West,Lagos,Rural,59,Female,Single,Secondary,Artisan/Skilled Trade,Regular,60000,Savings,Yes,13.9,53000,51000,0.04,1,Yes,No,No,Yes,No,Branch,0.25,Medium,11,10,-0.091,Medium,84100,2,2,Yes,1,0,0,0,0.0,400,0.67,5,No Loan,0,704,No,Yes
NGBK000711,2024-12-31,South East,Anambra,Urban,35,Female,Married,Postgraduate,Self-Employed,Variable,225000,Current,No,6.4,144600,120800,0.197,1,Yes,No,Yes,Yes,No,POS,0.83,High,20,26,0.3,High,355900,3,5,Yes,1,0,0,0,0.0,2100,0.93,4,Current,1655000,607,Yes,Yes
NGBK000712,2024-12-31,South East,Enugu,Urban,30,Female,Married,Primary,Unemployed,Irregular,118000,Savings,No,0.3,180900,184000,-0.017,2,Yes,Yes,Yes,Yes,Yes,Mobile App,0.92,High,20,19,-0.05,High,273900,2,5,Yes,0,1,0,0,0.0,2000,1.69,5,No Loan,0,590,No,No
NGBK000713,2024-12-31,South West,Ondo,Urban,37,Male,Single,HND/Bachelor,Civil Servant,Regular,308000,Savings,No,2.8,97100,107800,-0.099,1,Yes,No,Yes,Yes,Yes,Web Transfer,0.75,High,19,11,-0.421,Medium,560300,2,9,Yes,0,0,0,0,0.0,1600,0.52,3,No Loan,0,689,Yes,Yes
NGBK000714,2024-12-31,North East,Gombe,Urban,30,Male,Married,HND/Bachelor,Civil Servant,Regular,377000,Savings,No,1.5,327400,329400,-0.006,1,Yes,No,Yes,Yes,No,ATM,0.58,High,5,9,0.8,Medium,998100,2,16,Yes,1,0,0,0,0.0,500,0.13,4,No Loan,0,592,Yes,No
NGBK000715,2024-12-31,South East,Enugu,Urban,60,Male,Married,HND/Bachelor,Civil Servant,Regular,367000,Salary,Yes,4.9,574500,520900,0.103,1,Yes,No,Yes,Yes,Yes,USSD,0.7,High,9,7,-0.222,Medium,233600,2,5,Yes,0,0,0,0,0.0,1300,0.35,4,Completed,2449000,723,No,No
NGBK000716,2024-12-31,South South,Delta,Urban,24,Male,Married,HND/Bachelor,Professional/Technician,Regular,102000,Savings,No,1.9,78200,66900,0.169,1,Yes,No,Yes,Yes,No,Web Transfer,0.31,High,21,22,0.048,High,92700,5,6,No,1,1,0,0,0.0,1000,0.98,2,No Loan,0,657,Yes,Yes
NGBK000717,2024-12-31,South South,Rivers,Rural,30,Male,Single,Secondary,Artisan/Skilled Trade,Variable,91000,Savings,No,3.0,315700,330900,-0.046,1,No,No,Yes,No,No,Branch,0.2,Medium,20,16,-0.2,High,101800,5,19,No,0,0,0,0,0.0,1200,1.32,5,Current,489000,587,No,Yes
NGBK000718,2024-12-31,South South,Cross River,Rural,32,Male,Married,Primary,Private Employee,Variable,154000,Savings,No,2.6,159600,148900,0.072,2,Yes,Yes,Yes,Yes,No,Mobile App,0.44,High,13,16,0.231,High,251200,1,5,Yes,0,0,0,0,0.0,1000,0.65,3,Current,435000,618,No,No
NGBK000719,2024-12-31,North West,Kaduna,Rural,34,Female,Married,OND/NCE,Business Owner,Variable,774000,Current,No,3.4,311000,371600,-0.163,2,Yes,No,Yes,Yes,Yes,USSD,0.66,High,47,54,0.149,Very High,1245500,2,5,Yes,0,1,1,0,8.4,3200,0.41,4,Completed,2427000,817,Yes,No
NGBK000720,2024-12-31,North West,Katsina,Rural,29,Male,Married,OND/NCE,Artisan/Skilled Trade,Variable,233000,Savings,No,1.9,91000,95700,-0.049,3,Yes,No,No,No,No,POS,0.04,Low,11,15,0.364,Medium,223200,1,17,Yes,0,1,0,0,0.0,1300,0.56,3,No Loan,0,620,Yes,No
NGBK000721,2024-12-31,North Central,Nasarawa,Urban,40,Female,Married,HND/Bachelor,Private Employee,Variable,170000,Savings,No,6.3,55400,48000,0.153,2,Yes,No,Yes,Yes,Yes,Mobile App,0.82,High,29,35,0.207,Very High,427300,1,2,Yes,2,1,0,0,0.0,1800,1.06,5,Current,2248000,650,No,No
NGBK000722,2024-12-31,North Central,Nasarawa,Urban,58,Female,Married,HND/Bachelor,Manager/Executive,Regular,922000,Salary,Yes,4.6,1141500,848100,0.346,2,Yes,No,No,Yes,Yes,POS,0.69,High,36,40,0.111,Very High,2203700,1,2,Yes,2,1,0,0,0.0,2300,0.25,4,No Loan,0,635,Yes,No
NGBK000723,2024-12-31,North West,Kaduna,Rural,25,Female,Separated/Widowed,No formal,Private Employee,Regular,59000,Savings,Yes,2.8,33000,32800,0.006,3,Yes,No,Yes,Yes,No,Mobile App,0.47,High,26,28,0.077,High,273400,0,6,Yes,0,1,0,0,0.0,2400,4.07,5,No Loan,0,641,No,No
NGBK000724,2024-12-31,South East,Anambra,Urban,34,Male,Married,Secondary,Artisan/Skilled Trade,Irregular,68000,Savings,No,5.1,41800,46700,-0.105,4,Yes,No,Yes,Yes,Yes,USSD,0.6,High,16,14,-0.125,Medium,81000,2,15,Yes,0,0,0,0,0.0,1700,2.5,4,No Loan,0,660,No,No
NGBK000725,2024-12-31,South South,Bayelsa,Urban,37,Male,Married,OND/NCE,Artisan/Skilled Trade,Variable,30000,Savings,No,6.6,25100,21100,0.189,2,Yes,No,Yes,Yes,No,POS,0.52,High,43,49,0.14,Very High,164000,0,4,Yes,0,0,0,0,0.0,2200,7.33,3,No Loan,0,590,No,Yes
NGBK000726,2024-12-31,North West,Kano,Rural,34,Female,Married,Secondary,Civil Servant,Regular,270000,Salary,No,4.1,51900,45900,0.13,2,Yes,No,Yes,No,Yes,POS,0.48,High,21,30,0.429,High,394100,1,7,Yes,0,0,0,0,0.0,2300,0.85,5,Completed,1154000,596,No,No
NGBK000727,2024-12-31,North East,Bauchi,Urban,38,Male,Married,HND/Bachelor,Professional/Technician,Variable,975000,Savings,No,5.0,1246800,1129300,0.104,4,Yes,Yes,Yes,Yes,No,ATM,0.64,High,40,31,-0.225,Very High,1898800,0,5,Yes,2,1,0,0,0.0,2300,0.24,5,Completed,6043000,783,Yes,No
NGBK000728,2024-12-31,South East,Anambra,Rural,39,Male,Married,HND/Bachelor,Professional/Technician,Regular,332000,Salary,Yes,1.3,148500,132100,0.124,2,Yes,No,Yes,No,Yes,POS,0.4,High,26,29,0.115,High,864400,1,7,Yes,1,0,0,0,0.0,1500,0.45,5,Defaulted,1450000,533,No,No
NGBK000729,2024-12-31,North West,Zamfara,Urban,28,Male,Married,HND/Bachelor,Business Owner,Variable,658000,Savings,No,1.7,214100,141800,0.51,1,Yes,No,Yes,Yes,Yes,POS,0.93,High,22,23,0.045,High,1794500,2,5,Yes,0,2,1,0,5.8,1100,0.17,1,Completed,1773000,672,No,Yes
NGBK000730,2024-12-31,North West,Jigawa,Urban,34,Female,Single,HND/Bachelor,Business Owner,Irregular,191000,Current,No,0.8,514000,527200,-0.025,1,Yes,No,Yes,Yes,No,Mobile App,0.53,High,8,12,0.5,Medium,307300,1,16,Yes,2,1,1,1,10.9,1900,0.99,4,Current,862000,616,No,No
NGBK000731,2024-12-31,North East,Borno,Rural,53,Female,Single,Secondary,Self-Employed,Irregular,75000,Current,No,0.3,37800,29600,0.275,1,No,No,No,Yes,Yes,Web Transfer,0.61,Medium,10,11,0.1,Medium,102900,3,1,Yes,1,1,0,0,0.0,2300,3.07,4,Current,591000,641,Yes,Yes
NGBK000732,2024-12-31,South West,Ogun,Urban,37,Male,Married,HND/Bachelor,Self-Employed,Variable,638000,Savings,No,3.4,178100,180300,-0.012,1,Yes,No,Yes,No,Yes,Mobile App,0.66,High,10,11,0.1,Medium,374400,0,14,Yes,1,1,1,1,7.2,1200,0.19,3,Current,9746000,641,Yes,No
NGBK000733,2024-12-31,South West,Lagos,Urban,30,Female,Married,HND/Bachelor,Trader,Variable,119000,Current,No,2.8,37300,30900,0.208,2,Yes,No,Yes,Yes,No,POS,0.82,High,27,30,0.111,High,286500,1,7,Yes,0,0,0,0,0.0,2200,1.85,4,Current,941000,552,No,No
NGBK000734,2024-12-31,South East,Anambra,Rural,45,Female,Married,HND/Bachelor,Professional/Technician,Regular,473000,Salary,Yes,4.2,1696100,1808200,-0.062,2,Yes,No,Yes,Yes,Yes,USSD,0.78,High,9,6,-0.333,Medium,444100,2,19,Yes,1,2,0,0,0.0,1400,0.3,5,No Loan,0,587,No,No
NGBK000735,2024-12-31,South East,Anambra,Urban,52,Male,Married,HND/Bachelor,Private Employee,Variable,231000,Savings,No,4.0,309000,312100,-0.01,4,Yes,No,Yes,Yes,No,POS,0.64,High,33,23,-0.303,High,249400,0,2,Yes,0,0,0,0,0.0,1500,0.65,3,No Loan,0,595,Yes,No
NGBK000736,2024-12-31,South West,Lagos,Urban,50,Female,Married,Primary,Self-Employed,Variable,125000,Savings,No,3.0,34300,41000,-0.163,4,Yes,Yes,Yes,Yes,Yes,Branch,0.59,High,35,34,-0.029,Very High,170000,0,5,Yes,0,0,0,0,0.0,2100,1.68,3,Current,1071000,727,Yes,No
